,id,hari,tanggal,bulan,tahun,judul,kota,label,penulis,deskripsi
3367,6058488,Sabtu,30,4,2022,"Jalan Alternatif Mudik Singaparna Rusak Parah, Warga: Sudah Lama Dibiarkan",Tasikmalaya,detikJabar,Faizal Amiruddin," Keluhan jalan rusak di wilayah Kabupaten Tasikmalaya terus bermunculan. Setelah sebelumnya terjadi di Kecamatan Sariwangi dan Cisayong, kini keluhan jalan rusak juga disuarakan warga Kecamatan Sukaratu, tepatnya di wilayah Desa Gunungsari.Warga yang kecewa kemudian memasang spanduk berisi kekecewaan dan sindiran bagi Pemkab Tasikmalaya.""Selamat datang di tempat wisata jalan berlubang. Awas hati"
3368,6058379,Sabtu,30,4,2022,4 Fakta Insiden Mobil Masuk Jurang yang Renggut Nyawa Ibu-Dua Anak,Bandung Barat,detikJabar,Whisnu Pradana," Satu unit mobil minibus terjun ke jurang di Kampung Pasir Pogor, Kecamatan Cililin, Kabupaten Bandung Barat (KBB), Jumat (29/4), pukul 01.00 WIB. Mobil berkelir perak dengan nomor polisi B"
3369,6058367,Sabtu,30,4,2022,Pemotor Tewas Terlindas Mobil Gegara Jalan Bergelombang di Sukabumi,Kabupaten Sukabumi,detikJabar,Syahdan Alamsyah, Pemotor tewas terlindas mobil gegara terjatuh saat melintasi jalan bergelombang di jalur Sukabumi
3370,6058180,Sabtu,30,4,2022,Tips Aman Lintasi 4 Titik Rawan Kecelakaan di Jalur Mudik Garut,Garut,detikJabar,Hakim Ghani," Kabupaten Garut jadi salah satu daerah yang dilintasi jika mudik ditempuh via jalur selatan Jawa Barat. Jika melintas di jalur ini, perhatikan beberapa hal berikut ini karena ada beberapa blank spot di jalur Garut.Jalur mudik Garut kerap jadi favorit pemudik yang melaksanakan mudik Lebaran tiap tahunnya. Namun, terdapat sejumlah titik rawan kecelakaan di sini.Kontur jalan yang mayoritas berada di kawasan dataran tinggi pegunungan dan perbukitan membuat jalur Garut cukup ekstrem untuk dilalui. Terdapat banyak tanjakan dan belokan tajam yang ditemui di sepanjang jalur Garut.                Berdasarkan catatan detikJabar, pada dua jalur mudik utama di wilayah Garut, yakni Limbangan"
3371,6058016,Jumat,29,4,2022,Kendaraan dari Exit Tol Madiun Mulai Padat di Malam H-3 Lebaran,Madiun,detikJatim,Sugeng Harianto, Arus kendaraan dari exit tol Madiun mulai meningkat pada H
3372,6058007,Jumat,29,4,2022,Jabar Hari Ini: Kecelakaan Maut Tewaskan Pemudik dan Heboh Warga Blokir Tol,Bandung,detikJabar,Tim detikJabar," Beragam peristiwa menggemparkan terjadi di Jawa Barat (Jabar) hari ini, Jumat (29/4/2022). Dari mulai kecelakaan maut di Subang hingga KPK menggeledah dua rumah terkait kasus OTT Bupati Bogor Ade Munawaroh Yasin.Berikut rangkuman lima peristiwa yang menggemparkan masyarakat di Jabar:Kecelakaan Maut di SubangDua pemudik tewas akibat tabrakan beruntun di jalur Pantura, Kabupaten Subang, Jawa Barat. Korban yang keduanya pria itu berangkat dari Jakarta menuju kampung halamannya di Purbalingga, Jawa Tengah.                Insiden tabrakan beruntun yang menewaskan Suparmo (50) dan Dimas Hanafi (21) ini berlangsung Jumat (29/4/2022), pukul 00.50 WIB. Dua pemotor tersebut tengah menempuh perjalanan mudik Lebaran. Mereka tercatat sebagai warga Karang Klesem Rt 02/01, Desa Karangklesem, Kecamatan Kutasari, Kabupaten Purbalingga, Jawa Tengah.Detik"
3373,6057655,Jumat,29,4,2022,Lonjakan Pemudik Mulai Terjadi di Tol Jombang-Mojokerto,Jombang,detikJatim,Enggran Eko Budianto, Lonjakan arus mudik mulai terjadi di ruas Astra Tol Jombang
3374,6057458,Jumat,29,4,2022,Ngeri! Detik-detik Tabrakan Beruntun Tewaskan Dua Pemudik di Subang,Subang,detikJabar,Dwiky Maulana Vellayati," Dua pemudik tewas akibat tabrakan beruntun di jalur Pantura, Kabupaten Subang, Jawa Barat. Korban yang keduanya pria itu berangkat dari Jakarta menuju kampung halamannya di Purbalingga, Jawa Tengah.Insiden tabrakan beruntun yang menewaskan Suparmo (50) dan Dimas Hanafi (21) ini berlangsung Jumat (29/4/2022), pukul 00.50 WIB. Dua pemotor tersebut tengah menempuh perjalanan mudik Lebaran. Mereka tercatat sebagai warga Karang Klesem Rt 02/01, Desa Karangklesem, Kecamatan Kutasari, Kabupaten Purbalingga, Jawa Tengah.Baca juga: Nyawa Dua Pemudik Asal Purbalingga Melayang di Jalur PanturaDetik"
3375,6057415,Jumat,29,4,2022,"Mobil Masuk Jurang di Bandung Barat, 3 Orang Tewas",Bandung Barat,detikNews,Tim detikcom," Satu unit mobil minibus terjun ke jurang di Kampung Pasir Pogor, Desa Mukapayung, Kecamatan Cililin, Kabupaten Bandung Barat (KBB), Jumat (29/4/2022) sekitar pukul 01.00 WIB. Tiga orang tewas dalam kecelakaan ini.Mobil berwarna silver dengan nomor polisi B"
3376,6057411,Jumat,29,4,2022,Kendaraan Masuk ke Jatim di H-4 Lebaran Naik 3 Kali Lipat,Ngawi,detikJatim,Sugeng Harianto," Kenaikan kendaraan pemudik yang masuk ke Jatim terjadi pada Kamis (28/4). Kendaraan yang masuk ke Jatim mengalami kenaikan hingga 3 kali lipat.Dari data yang diterima detikJatim, pada Rabu (27/4), ada 5.497 kendaraan yang masuk ke Jatim. Lalu, pada Kamis (28/4/2022), total kendaraan yang memasuki wilayah Jatim mencapai 15.924.Sementara itu, Kapolda Jatim Irjen Nico Afinta hari ini melakukan pengecekan kesiapan puncak mudik Lebaran di rest Area 575 A Tol Ngawi. Di sini, Nico menanyakan soal kesiapan Sat Lantas Polres Ngawi dalam penanganan kecelakaan lalu lintas di wilayahnya.                ""Soal kesiapan Sat Lantas terkait laka lantas gimana?"" tanya Nico pada Kapolres Ngawi AKBP I Wayan Winaya di lokasi, Jumat (29/4/2022).Baca juga: Arus Mudik H"
3377,6057352,Jumat,29,4,2022,Tragis! Ibu-Dua Anak Jadi Korban Tewas Mobil Masuk Jurang,Bandung Barat,detikJabar,Whisnu Pradana," Seorang ibu atas nama Rina Andrianti (38) serta dua anaknya yakni Dikri (8) dan Dilva (5) tewas setelah mobil yang mereka tumpangi terjun ke jurang sedalam 100 meter di Kabupaten Bandung Barat (KBB).Peristiwa naas itu terjadi pada Jumat (29/4/2022) sekitar pukul 01.00 WIB, tepatnya di Kampung Pasir Pogor, Desa Mukapayung, Kecamatan Cililin, Kabupaten Bandung Barat (KBB).Kecelakaan tersebut melibatkan sebuah mobil berwarna silver dengan nomor polisi B 2346 IL yang dikemudikan oleh Aten Sutisna (53), Shiza (8 bulan), serta ketiga korban tewas yang merupakan istri serta anaknya.                Baca juga: Mobil Terjun ke Jurang Sedalam 100 Meter di KBB, 3 Orang Tewas""Akibat dari kecelakaan lalu lintas tersebut 3 orang penumpang meninggal dunia dan pengemudi serta 1 orang penumpang mengalami luka dibawa ke RSUD Cililin,"" ungkap Kanit Penegakan Hukum (Gakkum) Satlantas Polres Cimahi Ipda Bayu Subakti kepada wartawan.Setelah dilakukan pengecekan mobil yang ditumpangi satu keluarga itu mengalami kecelakaan tunggal dan diketahui terjun ke jurang sedalam 100 meter.""Pengemudi diduga berjalan terlalu ke kiri sehingga ban belakang tidak mencengkram jalan hingga. Kemudian terperosok ke jurang sedalam kurang lebih 100 meter,"" kata Bayu.Berdasarkan hasil pengecekan, posisi akhir mobil yang mengalami kecelakaan itu pada bagian sisi kiri kendaraan berada di atas dan menghadap ke arah timur.""Kami sudah melakukan olah TKP, semoga untuk kendaraan yang mengalami kecelakaan bisa dievakuasi secepatnya,"" ucap Bayu.(mso/mso)kecelakaan mobil terjun ke jurang ibu"
3378,6057275,Jumat,29,4,2022,"Mobil Terjun ke Jurang Sedalam 100 Meter di KBB, 3 Orang Tewas",Bandung Barat,detikJabar,Whisnu Pradana," Satu unit mobil minibus terjun ke jurang di Kampung Pasir Pogor, Desa Mukapayung, Kecamatan Cililin, Kabupaten Bandung Barat (KBB), Jumat (29/4/2022) sekitar pukul 01.00 WIB dini hari.Mobil berwarna silver dengan nomor polisi B 2346 IL itu dikemudikan oleh Aten Sutisna (53) yang ditumpangi oleh istrinya Rina Andrianti (38) dan tiga orang anaknya yakni Dikri (8), Dilva (5), dan Shiza (8 bulan).Naas tiga penumpang mobil tersebut tewas di tempat, yaitu Rina, Dikri, dan Dilva. Sementara Aten dan Shiza dilarikan ke rumah sakit akibat luka"
3379,6057203,Jumat,29,4,2022,Cerita dari Lokasi Balap Liar Berujung Tewasnya Driver Ojol,Kuningan,detikJabar,Erick Disy Darmawan," Seorang pengemudi ojek online (ojol) di Kabupaten Kuningan tewas akibat ulah aksi balap liar, pada Selasa (26/4/2022) dini hari. Pengemudi ojol bernama Thovik Virmansyah (27), tewas di lokasi balapan liar.Kecelakaan terjadi di Jalan Raya Siliwangi, Purwawinangun, Kuningan. Thovik meninggal dunia karena bertabrakan dengan seorang joki balap liar bernama Aldi Nugraha (14).Pantauan detikJabar di lokasi, Jalan Raya ini merupakan jalur arteri yang menghubungkan dengan Kabupaten Majalengka. Lokasi kejadian tepatnya di depan bengkel Yamaha atau seberang dari kantor Notaris Zainul Rochman. Lokasi kejadian juga berdekatan dengan SPBU dan SMPN 1 Kuningan.                Dari keterangan warga sekitar, jalan tersebut sebelumnya tidak pernah dipakai balapan liar. Pasalnya arus lalu lintas jalur ini lumayan ramai.""Sebelumnya enggak pernah ada yang balapan liar. Iya baru sekarang ada yang balapan, biasanya ada yang balapan liar itu di jalur jalan baru, cuma sekarang jalannya rusak,"" kata warga yang tidak mau disebutkan namanya saat berbincang dengan detikJabar, Jumat (29/4/2022).""Ah itu mah gaya"
3380,6057141,Jumat,29,4,2022,Polisi Bantah Warga Blokir Jalan Tol Cipularang Imbas One Way: Mereka Nunggu,Jakarta,detikNews,Yogi Ernes,"  Ditlantas Polda Jawa Barat angkat bicara soal adanya pemblokiran di jalan Tol Cipularang oleh warga pagi tadi imbas lalu lintas ke Jakarta yang tidak bergerak akibat kebijakan one way. Polisi menyebut pemblokiran jalan itu tidak ada.""Nggak ada, nggak ada,"" kata Dirlantas Polda Jabar Kombes Romin Thaib saat dihubungi, Jumat (29/4/2022).Rohim menyebut tidak ada warga yang memblokir jalan Tol Cipularang. Menurutnya, warga saat itu hanya berada di luar mobil menunggu kapan lalu lintas ke arah Jakarta kembali dibuka.                ""Itu ke arah Jakarta dialihkan ke arah Dawuan untuk masuk arteri. Mereka nunggu kapan waktunya kan ada jadwal kita. Nah mereka nunggu,"" ujar Romin.Baca juga: Warga Sempat Blokir Jalan di Tol Cipularang Imbas Lalu Lintas Tak GerakRomin menyebut para pengendara yang menunggu itu mayoritas keluar dari mobilnya. Namun, dia memastikan tidak ada upaya pemblokiran jalan di Tol Cipularang arah dari Jakarta yang dilakukan warga.""Dia mau ke arah Jakarta. Nunggu, namanya nunggu terus di situ ada kecelakaan tadi itu kan. Ada kecelakaan mobil dengan tangki gitu kan. Nah di kita kan kalau ada aneh"
3381,6057076,Jumat,29,4,2022,"Tabrakan Beruntun di Pantura Subang, 2 Pemotor Tewas",Jakarta,detikNews,Tim detikcom," Kecelakaan lalu lintas terjadi di ruas Jalan Pantura, tepatnya di Kampung Kubangjaran, Desa Karanganyar, Kecamatan Pusakajaya, Kabupaten Subang, Jawa Barat. Dua pengendara motor tewas akibat kecelakaan tersebut.Seperti dikutip dari detikJabar, kecelakaan terjadi pada Jumat (29/4/2022) pukul 00.50 WIB. Sejumlah kendaraan terlibat dalam kecelakaan tersebut.""Ada enam kendaraan yang terlibat, dua kendaraan ada minibus Toyota Kijang Innova nopol BG"
3382,6056916,Jumat,29,4,2022,"Kecelakaan Beruntun di Pantura Subang, 2 Pemotor Tewas",Subang,detikJabar,Dwiky Maulan Vellayati," Kecelakaan lalu lintas terjadi di ruas Jalan Pantura lebih tepatnya di Kampung Kubangjaran, Desa Karanganyar, Kecamatan Pusakajaya, Kabupaten Subang, Jawa Barat. Dua orang pengendara motor tewas akibat kecelakaan tersebut.Berdasarkan informasi yang didapat detikJabar, kecelakaan terjadi pada Jumat (29/4/2022) pukul 00.50 WIB dini hari. Sejumlah kendaraan terlibat dalam kecelakaan tersebut.""Ada enam kendaraan yang terlibat, dua kendaraan ada minibus Toyota Kijang Inova Nopol BG"
3383,6056565,Kamis,28,4,2022,"Hari Pertama One Way Tol Japek, Kapolda Metro: Lalin Masih Lancar",Jakarta,detikNews,Rakha Arlyanto Darmawan,  Rekayasa lalu lintas satu arah atau one way mulai diterapkan di ruas jalan Tol Jakarta
3384,6056482,Kamis,28,4,2022,Simpang Tiga Mengkreng Kediri Jadi Atensi Mabes Polri Selama Mudik,Kediri,detikJatim,Andhika Dwi," Simpang tiga Mengkreng, Kediri menjadi perhatian Mabes Polri. Ini karena lokasi tersebut berpotensi terjadi kemacetan selama arus mudik dan balik Lebaran 2022.Inspektur Pengawas Umum (Irwasum) Komjen Agung Budi Maryoto meninjau langsung di lokasi simpang tiga tersebut. Ia mengaku kunjungannya merupakan tugas dari Kapolri Jenderal Polisi Listyo Sigit untuk memantu sejumlah titik arus mudik.Dari hasil pantauannya, Agung menyebut arus lalu lintas masih terpantau lancar. Selanjutnya ia mengimbau pemudik bisa memilih waktu yang tepat agar nantinya kendaraan tak terjadi penumpukan.                Baca juga: Rawan Macet, Tiga Polres Siaga di Simpang Mengkreng Kediri""Dan arus lalu lintas masih lancar, dikarenakan liburan awal cukup panjang, semoga masyarakat pandai memilih jalur dan waktu. Sehingga tidak menumpuk, seperti yang kita lihat masih lancar,"" kata Agung, Kamis (28/4/2022).Agung juga mengimbau bagi masyarakat yang mudik untuk memperhatikan kondisi kendaraan dan pengemudi. Jika memang dirasa mengantuk untuk segera beristirahat di rest area yang tersedia.Menurut Agung, dari pantauan Polda Metro Jaya saat ini arus mudik telah terjadi peningkatan. Ini terhitung sejak Rabu (27/4/2022) di tol sebanyak 89 persen dibandingkan hari sebelumnya, Selasa (26/4/2022). ""Prediksinya hari ini sudah mulai padat,"" kata Agung.Baca juga: Puncak Arus Mudik di Perbatasan Ngawi Diprediksi H"
3385,6056405,Kamis,28,4,2022,"Pemudik Mulai 'Serbu' Garut, Polisi 12 Kali Berlakukan One Way",Garut,detikJabar,"Dwiky Maulana Vellayati, Hakim Ghani"," Jalur mudik Garut mulai diserbu para pemudik. Di Jalur Limbangan, polisi sudah mulai memberlakukan sistem buka tutup kendaraan atau one way.Kapolres Garut AKBP Wirdhanto Hadicaksono mengatakan saat ini arus kendaraan dari arah Bandung menuju Tasikmalaya via Limbangan mulai meningkat.""Peningkatannya saat ini mencapai 12 persen,"" ungkap Wirdhanto kepada detikJabar, Kamis (28/4/2022).                Wirdhanto mengatakan, kepadatan khususnya terjadi di jalur dari Bandung menuju Tasikmalaya. Sedangkan dari arah sebaliknya, situasi terpantau masih ramai lancar seperti biasanya.Hingga Kamis (28/4/2022) malam pukul 18.36 WIB ini, polisi diketahui sudah melakukan belasan kali one way di jalur Limbangan, Garut.""One way sudah 12 kali,"" katanya.Wirdhanto mengimbau para pemudik untuk waspada saat melintas di jalur mudik Garut. Pemudik diminta beristirahat dan tidak memaksakan perjalanan dalam kondisi lelah untuk menghindari terjadinya kecelakaan lalu lintas.""Ikuti arahan petugas. Jika lelah, silakan beristirahat di rest area yang sudah disediakan,"" tutup Wirdhanto.One Way di Tol CipaliSelain di jalur mudik Garut, sistem one way juga diberlakukan di ruas Tol Cipali. Rencananya pemberlakuan sistem satu arah akan berlangsung hingga pukul 24.00 WIB.Seperti diketahui, tepat pada hari ini sesuai jadwal penerapan dari One Way di Tol Cipali sudah mulai diterapkan. Kendaraan pemudik terlihat langsung memadati jalur B Tol Cipali yang saat ini hanya digunakan menuju Cirebon, Jawa Tengah dan Jawa Timur.One way di Tol Cipali Foto: Dwiky Maulana VellayatiLaju kendaraan saat ini diperkirakan mencapai 60 kilometer per jam. Sementara itu, untuk ruas jalur arah Jakarta menuju Cirebon masih terlihat kendaraan padat merayap.(mso/mso)arus mudik mudik lebaran mudik 2022 garut tol cipali berita jabar"
3386,6056310,Kamis,28,4,2022,"Tetap Waspada, Sederet Jalur Black Spot Trenggalek-Tulungagung",Trenggalek,detikJatim,Adhar Muttaqin," Sebelum mudik, pastikan Anda mewaspadai sejumlah jalur yang rawan kecelakaan. Agar perjalanan anda tetap nyaman dan aman.Jalur black spot itu tersebar di sejumlah wilayah, termasuk di Trenggalek"
3387,6055806,Kamis,28,4,2022,Gubernur Pastikan Jalan-Destinasi Wisata di Sumbar Siap Sambut Pemudik,Jakarta,detikSumut,Atta Kharisma," Hari Libur Nasional dan cuti bersama Hari Raya Idul Fitri 1443 H/2022 M diprediksi menjadi momen pulang kampung bagi 1,8 juta perantau asal Sumatera Barat. Menyambut hal tersebut, Gubernur Mahyeldi mengimbau jajaran pemerintah provinsi serta kota/kabupaten bersiap menyambut kepulangan warga Sumbar dari perantauan.""Sudah dua tahun banyak dari saudara"
3388,6055780,Kamis,28,4,2022,"Jika Alami Kondisi Darurat di Tol Saat Mudik, Lakukan Ini!",Jakarta,detikOto,Tim detikcom, Mudik Lebaran tahun ini bakal dipadati kendaraan pribadi. Mobil
3389,6055779,Kamis,28,4,2022,Cerita Ismayati Boyong Anak-anak Ikut Mudik Gratis Menuju Purwodadi,Bogor,detikNews,M Solihin,"  Sebanyak 600 kendaraan yang mengangkut 20 ribu lebih pemudik peserta program mudik gratis yang digelar Kementerian Perhubungan (Kemenhub) mulai diberangkatkan dari berbagai titik di Jabodetabek. Di Kota Bogor, 15 bus yang mengangkut ratusan pemudik diberangkatkan menuju beberapa kota di Pulau Jawa dan Sumatera.""Total kendaraan untuk mengangkut pemudik di tahun 2022, (jumlahnya) ada 600 lebih bus, yang mengangkut 20 ribu lebih penumpang,"" kata Inspektorat Jenderal (Irjen) Kementerian Perhubungan (Kemenhub) Gede Pasek setelah melepas keberangkatan peserta mudik gratis yang digelar Kemenhub, Kamis (28/4/2022).Khusus di Terminal Baranangsiang, ada 15 bus dengan kuota pemudik sebanyak 450. Namun pemudik yang mendaftar dan berangkat hari ini tercatat sebanyak 226 pemudik dengan tujuan 14 kota di Pulau Jawa. Pemberangkatan dilakukan secara bertahap.                ""Di sini (Terminal Baranangsiang) 15 kendaraan bus dengan kapasitas 40 penumpang. Karena kita masih mengacu kepada prokes, satu bus diisi 30 orang. Jika tadi keliatan masih kosong, bukan kosong tapi dalam rangka prokes,"" terang Gede.Baca juga: Cegah Macet, Polisi Ingatkan Pemudik Tak Berhenti di Bahu Jalan TolGede mengatakan tujuan dari program mudik yang digelar pemerintah merupakan upaya untuk mengurangi kecelakaan dan kemacetan. Selain pemudik, pemerintah juga mengangkut 1.900"
3390,6055759,Kamis,28,4,2022,"Wajib Hati-hati, Ini 6 Titik Rawan Kecelakaan di Jalur Malang-Blitar",Jakarta,detikJatim,Muhammad Aminudin," Pemudik yang hendak melintasi wilayah Kota hingga Kabupaten Malang menuju Blitar diimbau untuk waspada. Karena, ada sejumlah titik rawan kecelakaan di ruas jalur ini. Misalnya di Kabupaten Malang ada empat ruas rawan kecelakaan yakni di Lawang, Pakisaji, Sukoharjo dan Slorok.Karena rawan kecelakaan, petugas pun memasang sejumlah imbauan dan banner peringatan di lokasi. Tujuannya, agar masyarakat bisa lebih berhati"
3391,6055364,Kamis,28,4,2022,"Ada Tambal Ban Gratis di Hutan Baluran, Pemudik Bisa Hubungi Nomor Ini",Situbondo,detikJatim,Chuk Shatu Widarsha," Polisi menyediakan layanan tambal ban di Pos Pengamanan (Pospam) Jalur Pantai Utara (Pantura) Situbondo, tepatnya di kawasan Hutan Baluran. Tambal ban gratis ini disediakan khusus bagi pemudik.Layanan tambal ban gratis ini tak hanya disediakan di Pospam Hutan Baluran, namun juga di beberapa titik sepanjang jalur Pantura Situbondo. Mulai Banyuglugur hingga pintu keluar wilayah hutan Baluran.""Layanan tambal ban gratis di Hutan Baluran siaga 24 jam, selama Operasi Ketupat Semeru,"" jelas Kasat Lantas Polres Situbondo AKP Anindita H saat dikonfirmasi detikJatim, Kamis (28/4/2022).                Menurut Anindita, ban kendaraan bermotor mungkin sepele, tapi sangat vital. Apalagi kejadian yang berhubungan dengan ban kendaraan tak bisa diprediksi.Jika hal tak terduga tersebut terjadi di tengah hutan seperti di jalur Hutan Baluran, dia tak membayangkan hal ini akan menyusahkan pemudik. Apalagi jika terjadi pada malam hari.Baca juga: Ini Titik"
